# Stable binary scatter at e2ced20c; raw numerical rows are unchanged.
# Fields: fixture, record-kind (manifest/raw/table), then the original line.
# steady-* uses zero call gap; gap500-* uses the explicit 500 us diagnostic gap.
# Host and scratch paths are normalized. Keep while the scatter investigation cites this evidence.
gap500-chain-skew	manifest	c5101e56fb73c0caa16423ee4049709af8003e9708ca5fe47ffc172252b510f7  SCRATCH/build/radix_scatter-seq.ll
gap500-chain-skew	manifest	oneTBB=3046c8b0c29df995980003ea24f4d78c80ec0c8d source=DEPS_SOURCE/onetbb-3046c8b0
gap500-chain-skew	manifest	Parlay=51017699dcc421f80479cdb238d3092233ad0d26 source=DEPS_SOURCE/parlay-51017699
gap500-chain-skew	manifest	library=DEPS/lib/libtbb.dylib
gap500-chain-skew	manifest	C=/usr/bin/clang
gap500-chain-skew	manifest	CXX=/usr/bin/clang++
gap500-chain-skew	manifest	scalar_flags=-fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-chain-skew	manifest	bench_arch=
gap500-chain-skew	manifest	oneTBB: shared Release C++17 IPO=OFF hwloc=OFF malloc=OFF upstream_tests=OFF
gap500-chain-skew	manifest	ParlayLib: probe compiled and ran
gap500-chain-skew	manifest	cmake version 4.4.3
gap500-chain-skew	manifest	CMake suite maintained and supported by Kitware (kitware.com/cmake).
gap500-chain-skew	manifest	Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-skew	manifest	Target: arm64-apple-darwin25.6.0
gap500-chain-skew	manifest	Thread model: posix
gap500-chain-skew	manifest	InstalledDir: /Library/Developer/CommandLineTools/usr/bin
gap500-chain-skew	manifest	Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-skew	manifest	Target: arm64-apple-darwin25.6.0
gap500-chain-skew	manifest	Thread model: posix
gap500-chain-skew	manifest	InstalledDir: /Library/Developer/CommandLineTools/usr/bin
gap500-chain-skew	manifest	61fec48dc42829dc97943d72051ab2ca00786f97d198c412db1042b2b08e3188  DEPS/lib/libtbb.dylib
gap500-chain-skew	manifest	9c46582c4b9189d7c09b47c7587ac2ecb6c8c0a956026d592597a0043eb7cc0d  DEPS/build/CMakeCache.txt
gap500-chain-skew	manifest	c34acb045607dac2c5f2ca9fc184d466310aec900fd36ad5bd19d32b6c03531d  DEPS/build/compile_commands.json
gap500-chain-skew	manifest	23e053d5fe9c290949c1370fa94cf614c772aa44dbb21e94083382a08bdaa3bb  DEPS/include/oneapi/tbb/version.h
gap500-chain-skew	manifest	4e48c14c17ddee04f22087da4362c8184074cb91914bc376f91e9ca08b0d45c4  DEPS/include/parlay/scheduler.h
gap500-chain-skew	manifest	RUSTFLAGS=-C no-vectorize-loops -C no-vectorize-slp -C lto=off -C symbol-mangling-version=v0
gap500-chain-skew	manifest	rustc 1.98.1 (48a229cea 2026-09-01)
gap500-chain-skew	manifest	binary: rustc
gap500-chain-skew	manifest	commit-hash: 48a229ceaefd4985c50990b14116b6d856af0985
gap500-chain-skew	manifest	commit-date: 2026-09-01
gap500-chain-skew	manifest	host: aarch64-apple-darwin
gap500-chain-skew	manifest	release: 1.98.1
gap500-chain-skew	manifest	LLVM version: 22.1.8
gap500-chain-skew	manifest	cargo 1.98.1 (797e8a9bc 2026-08-05)
gap500-chain-skew	manifest	wf-compute-bench-rayon v0.1.0 (REPO/research/experiments/compute-bench/rayon)
gap500-chain-skew	manifest	└── rayon v1.12.0
gap500-chain-skew	manifest	    ├── either v1.18.0
gap500-chain-skew	manifest	    └── rayon-core v1.13.0
gap500-chain-skew	manifest	        ├── crossbeam-deque v0.8.8
gap500-chain-skew	manifest	        │   ├── crossbeam-epoch v0.9.21
gap500-chain-skew	manifest	        │   │   └── crossbeam-utils v0.8.23
gap500-chain-skew	manifest	        │   └── crossbeam-utils v0.8.23
gap500-chain-skew	manifest	        └── crossbeam-utils v0.8.23
gap500-chain-skew	manifest	199c8b01442d9f195ed32c242a0b89ccd82fddbd1c9041e8b2d7d5a2c12c7e72  rayon/Cargo.toml
gap500-chain-skew	manifest	abf2002b3ed4df355cbdb3ec67a7cc145ae162baaa8f9d8961eafb07604208d8  rayon/Cargo.lock
gap500-chain-skew	manifest	f321fe4402abfc4517d26275cdea84a42b15642fe4d97e42c78c5546be816c51  rayon/adapter.rs
gap500-chain-skew	manifest	5908bab9d6de77a0ce8608e32d312459360f1ec63baf57cb8559bbd250fdd5ac  DEPS/rayon/libwf_compute_bench_rayon.a
gap500-chain-skew	manifest	1e43bb9fef320ec0749afe55b289163ae24e99b4bdab6f4dc7cd0723a4d20783  DEPS/rayon/rayon-binding.h
gap500-chain-skew	manifest	--- after the run ---
gap500-chain-skew	manifest	2496df312562b236e7a0634848190c5da12a7173baad7ce029981169863bd5c9  SCRATCH/build/radix_scatter
gap500-chain-skew	manifest	75006e03c1c13cb1599fc0b7bf2164e3a3926a78f2ba1c8ed9805e80f3842654  SCRATCH/build/radix_scatter-par.ll
gap500-chain-skew	manifest	c5101e56fb73c0caa16423ee4049709af8003e9708ca5fe47ffc172252b510f7  SCRATCH/build/radix_scatter-seq.ll
gap500-chain-small	manifest	uname: Darwin HOST 25.6.0 Darwin Kernel Version 25.6.0: Fri Jul 31 19:18:49 PDT 2026; root:xnu-12377.161.14~5/RELEASE_ARM64_T6000 arm64
gap500-chain-small	manifest	cpus_online: 8
gap500-chain-small	manifest	topology: physicalcpu= logicalcpu=
gap500-chain-small	manifest	smt: unqualified (file absent)
gap500-chain-small	manifest	mask: unqualified (no taskset on this host)
gap500-chain-small	manifest	cgroup_cpu_max: unqualified (file absent)
gap500-chain-small	manifest	cpuset: unqualified (file absent)
gap500-chain-small	manifest	compiler_revision: e2ced20ca596120f2271d33f3d81d270a11afe74
gap500-chain-small	manifest	clang: Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-small	manifest	clang++: Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-small	manifest	rustc: rustc 1.98.1 (48a229cea 2026-09-01)
gap500-chain-small	manifest	rustc: binary: rustc
gap500-chain-small	manifest	rustc: commit-hash: 48a229ceaefd4985c50990b14116b6d856af0985
gap500-chain-small	manifest	rustc: commit-date: 2026-09-01
gap500-chain-small	manifest	rustc: host: aarch64-apple-darwin
gap500-chain-small	manifest	rustc: release: 1.98.1
gap500-chain-small	manifest	rustc: LLVM version: 22.1.8
gap500-chain-small	manifest	cargo: cargo 1.98.1 (797e8a9bc 2026-08-05)
gap500-chain-small	manifest	cmake: cmake version 4.4.3
gap500-chain-small	manifest	CFLAGS: -std=c11 -O3 -g -Wall -Wextra -Werror -Wpedantic -pthread  -fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-chain-small	manifest	CXXFLAGS: -std=c++17 -DNDEBUG -O3 -g -Wall -Wextra -Werror -Wpedantic -pthread  -fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-chain-small	manifest	WF_FLAGS: -std=c11 -pthread -O2 -Wno-override-module
gap500-chain-small	manifest	WF_PAR_CONTROL_FLAGS:
gap500-chain-small	manifest	WF_RUNTIME_CONTROL_FLAGS:
gap500-chain-small	manifest	WF_MODULE_CONTROL_FLAGS:
gap500-chain-small	manifest	WFB_GAP_US: 500
gap500-chain-small	manifest	WF_AB_TWIN: no
gap500-chain-small	manifest	WF_B_INTERFACE: ordinary
gap500-chain-small	manifest	WF_B_SEQ: shared current object
gap500-chain-small	manifest	WF_B_SOURCE: this tree
gap500-chain-small	manifest	RFLAGS: -C no-vectorize-loops -C no-vectorize-slp -C lto=off -C symbol-mangling-version=v0
gap500-chain-small	manifest	BENCH_ARCH:
gap500-chain-small	manifest	pins: oneTBB 3046c8b0 (v2023.1.0)  ParlayLib 51017699  rayon =1.12.0
gap500-chain-small	manifest	passes: 5
gap500-chain-small	manifest	calls: 5
gap500-chain-small	manifest	2496df312562b236e7a0634848190c5da12a7173baad7ce029981169863bd5c9  SCRATCH/build/radix_scatter
gap500-chain-small	manifest	75006e03c1c13cb1599fc0b7bf2164e3a3926a78f2ba1c8ed9805e80f3842654  SCRATCH/build/radix_scatter-par.ll
gap500-chain-small	manifest	c5101e56fb73c0caa16423ee4049709af8003e9708ca5fe47ffc172252b510f7  SCRATCH/build/radix_scatter-seq.ll
gap500-chain-small	manifest	oneTBB=3046c8b0c29df995980003ea24f4d78c80ec0c8d source=DEPS_SOURCE/onetbb-3046c8b0
gap500-chain-small	manifest	Parlay=51017699dcc421f80479cdb238d3092233ad0d26 source=DEPS_SOURCE/parlay-51017699
gap500-chain-small	manifest	library=DEPS/lib/libtbb.dylib
gap500-chain-small	manifest	C=/usr/bin/clang
gap500-chain-small	manifest	CXX=/usr/bin/clang++
gap500-chain-small	manifest	scalar_flags=-fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-chain-small	manifest	bench_arch=
gap500-chain-small	manifest	oneTBB: shared Release C++17 IPO=OFF hwloc=OFF malloc=OFF upstream_tests=OFF
gap500-chain-small	manifest	ParlayLib: probe compiled and ran
gap500-chain-small	manifest	cmake version 4.4.3
gap500-chain-small	manifest	CMake suite maintained and supported by Kitware (kitware.com/cmake).
gap500-chain-small	manifest	Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-small	manifest	Target: arm64-apple-darwin25.6.0
gap500-chain-small	manifest	Thread model: posix
gap500-chain-small	manifest	InstalledDir: /Library/Developer/CommandLineTools/usr/bin
gap500-chain-small	manifest	Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-chain-small	manifest	Target: arm64-apple-darwin25.6.0
gap500-chain-small	manifest	Thread model: posix
gap500-chain-small	manifest	InstalledDir: /Library/Developer/CommandLineTools/usr/bin
gap500-chain-small	manifest	61fec48dc42829dc97943d72051ab2ca00786f97d198c412db1042b2b08e3188  DEPS/lib/libtbb.dylib
gap500-chain-small	manifest	9c46582c4b9189d7c09b47c7587ac2ecb6c8c0a956026d592597a0043eb7cc0d  DEPS/build/CMakeCache.txt
gap500-chain-small	manifest	c34acb045607dac2c5f2ca9fc184d466310aec900fd36ad5bd19d32b6c03531d  DEPS/build/compile_commands.json
gap500-chain-small	manifest	23e053d5fe9c290949c1370fa94cf614c772aa44dbb21e94083382a08bdaa3bb  DEPS/include/oneapi/tbb/version.h
gap500-chain-small	manifest	4e48c14c17ddee04f22087da4362c8184074cb91914bc376f91e9ca08b0d45c4  DEPS/include/parlay/scheduler.h
gap500-chain-small	manifest	RUSTFLAGS=-C no-vectorize-loops -C no-vectorize-slp -C lto=off -C symbol-mangling-version=v0
gap500-chain-small	manifest	rustc 1.98.1 (48a229cea 2026-09-01)
gap500-chain-small	manifest	binary: rustc
gap500-chain-small	manifest	commit-hash: 48a229ceaefd4985c50990b14116b6d856af0985
gap500-chain-small	manifest	commit-date: 2026-09-01
gap500-chain-small	manifest	host: aarch64-apple-darwin
gap500-chain-small	manifest	release: 1.98.1
gap500-chain-small	manifest	LLVM version: 22.1.8
gap500-chain-small	manifest	cargo 1.98.1 (797e8a9bc 2026-08-05)
gap500-chain-small	manifest	wf-compute-bench-rayon v0.1.0 (REPO/research/experiments/compute-bench/rayon)
gap500-chain-small	manifest	└── rayon v1.12.0
gap500-chain-small	manifest	    ├── either v1.18.0
gap500-chain-small	manifest	    └── rayon-core v1.13.0
gap500-chain-small	manifest	        ├── crossbeam-deque v0.8.8
gap500-chain-small	manifest	        │   ├── crossbeam-epoch v0.9.21
gap500-chain-small	manifest	        │   │   └── crossbeam-utils v0.8.23
gap500-chain-small	manifest	        │   └── crossbeam-utils v0.8.23
gap500-chain-small	manifest	        └── crossbeam-utils v0.8.23
gap500-chain-small	manifest	199c8b01442d9f195ed32c242a0b89ccd82fddbd1c9041e8b2d7d5a2c12c7e72  rayon/Cargo.toml
gap500-chain-small	manifest	abf2002b3ed4df355cbdb3ec67a7cc145ae162baaa8f9d8961eafb07604208d8  rayon/Cargo.lock
gap500-chain-small	manifest	f321fe4402abfc4517d26275cdea84a42b15642fe4d97e42c78c5546be816c51  rayon/adapter.rs
gap500-chain-small	manifest	5908bab9d6de77a0ce8608e32d312459360f1ec63baf57cb8559bbd250fdd5ac  DEPS/rayon/libwf_compute_bench_rayon.a
gap500-chain-small	manifest	1e43bb9fef320ec0749afe55b289163ae24e99b4bdab6f4dc7cd0723a4d20783  DEPS/rayon/rayon-binding.h
gap500-chain-small	manifest	--- after the run ---
gap500-chain-small	manifest	2496df312562b236e7a0634848190c5da12a7173baad7ce029981169863bd5c9  SCRATCH/build/radix_scatter
gap500-chain-small	manifest	75006e03c1c13cb1599fc0b7bf2164e3a3926a78f2ba1c8ed9805e80f3842654  SCRATCH/build/radix_scatter-par.ll
gap500-chain-small	manifest	c5101e56fb73c0caa16423ee4049709af8003e9708ca5fe47ffc172252b510f7  SCRATCH/build/radix_scatter-seq.ll
gap500-direct-large	manifest	uname: Darwin HOST 25.6.0 Darwin Kernel Version 25.6.0: Fri Jul 31 19:18:49 PDT 2026; root:xnu-12377.161.14~5/RELEASE_ARM64_T6000 arm64
gap500-direct-large	manifest	cpus_online: 8
gap500-direct-large	manifest	topology: physicalcpu= logicalcpu=
gap500-direct-large	manifest	smt: unqualified (file absent)
gap500-direct-large	manifest	mask: unqualified (no taskset on this host)
gap500-direct-large	manifest	cgroup_cpu_max: unqualified (file absent)
gap500-direct-large	manifest	cpuset: unqualified (file absent)
gap500-direct-large	manifest	compiler_revision: e2ced20ca596120f2271d33f3d81d270a11afe74
gap500-direct-large	manifest	clang: Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-direct-large	manifest	clang++: Apple clang version 21.0.0 (clang-2100.3.34.2)
gap500-direct-large	manifest	rustc: rustc 1.98.1 (48a229cea 2026-09-01)
gap500-direct-large	manifest	rustc: binary: rustc
gap500-direct-large	manifest	rustc: commit-hash: 48a229ceaefd4985c50990b14116b6d856af0985
gap500-direct-large	manifest	rustc: commit-date: 2026-09-01
gap500-direct-large	manifest	rustc: host: aarch64-apple-darwin
gap500-direct-large	manifest	rustc: release: 1.98.1
gap500-direct-large	manifest	rustc: LLVM version: 22.1.8
gap500-direct-large	manifest	cargo: cargo 1.98.1 (797e8a9bc 2026-08-05)
gap500-direct-large	manifest	cmake: cmake version 4.4.3
gap500-direct-large	manifest	CFLAGS: -std=c11 -O3 -g -Wall -Wextra -Werror -Wpedantic -pthread  -fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-direct-large	manifest	CXXFLAGS: -std=c++17 -DNDEBUG -O3 -g -Wall -Wextra -Werror -Wpedantic -pthread  -fno-fast-math -ffp-contract=off -fno-vectorize -fno-slp-vectorize -fno-lto
gap500-direct-large	manifest	WF_FLAGS: -std=c11 -pthread -O2 -Wno-override-module
gap500-direct-large	manifest	WF_PAR_CONTROL_FLAGS:
gap500-direct-large	manifest	WF_RUNTIME_CONTROL_FLAGS:
gap500-direct-large	manifest	WF_MODULE_CONTROL_FLAGS:
gap500-direct-large	manifest	WFB_GAP_US: 500
gap500-direct-large	manifest	WF_AB_TWIN: no
gap500-direct-large	manifest	WF_B_INTERFACE: ordinary
gap500-direct-large	manifest	WF_B_SEQ: shared current object
gap500-direct-large	manifest	WF_B_SOURCE: this tree
gap500-direct-large	manifest	RFLAGS: -C no-vectorize-loops -C no-vectorize-slp -C lto=off -C symbol-mangling-version=v0
gap500-direct-large	manifest	BENCH_ARCH:
gap500-direct-large	manifest	pins: oneTBB 3046c8b0 (v2023.1.0)  ParlayLib 51017699  rayon =1.12.0
gap500-direct-large	manifest	passes: 5
gap500-direct-large	manifest	calls: 5
gap500-direct-large	manifest	2496df312562b236e7a0634848190c5da12a7173baad7ce029981169863bd5c9  SCRATCH/build/radix_scatter
gap500-direct-large	manifest	75006e03c1c13cb1599fc0b7bf2164e3a3926a78f2ba1c8ed9805e80f3842654  SCRATCH/build/radix_scatter-par.ll
gap500-direct-large	manifest	c5101e56fb73c0caa16423ee4049709af8003e9708ca5fe47ffc172252b510f7  SCRATCH/build/radix_scatter-seq.ll
gap500-direct-large	manifest	oneTBB=3046c8b0c29df995980003ea24f4d78c80ec0c8d source=DEPS_SOURCE/onetbb-3046c8b0
gap500-direct-large	manifest	Parlay=51017699dcc421f80479cdb238d3092233ad0d26 source=DEPS_SOURCE/parlay-51017699
gap500-direct-large	manifest	library=DEPS/lib/libtbb.dylib
gap500-direct-large	manifest	C=/usr/bin/clang
