contract,cohort,element_bytes,path,count,variant,sample,rounds,traces,elapsed_ns,checksum,requests,requested_bytes,peak_bytes
normal,0,256,heapify-pop,256,hole-c,4,0,16,308000,9239861447159549704,16,1048832,65552
normal,0,256,heapify-pop,256,whitefoot,4,0,16,399000,9239861447159549704,16,1048832,65552
normal,0,256,heapify-pop,256,hole-c,5,0,16,305000,11490108062137222936,16,1048832,65552
normal,0,256,heapify-pop,256,whitefoot,5,0,16,412000,11490108062137222936,16,1048832,65552
normal,0,256,heapify-pop,256,swap-c,5,0,16,451000,11490108062137222936,16,1048832,65552
normal,0,256,heapify-pop,256,whitefoot,6,0,16,396000,434104436884315944,16,1048832,65552
normal,0,256,heapify-pop,256,swap-c,6,0,16,436000,434104436884315944,16,1048832,65552
normal,0,256,heapify-pop,256,hole-c,6,0,16,298000,434104436884315944,16,1048832,65552
normal,0,256,heapify-pop,4096,whitefoot,0,0,1,624000,4594376355953172581,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,0,0,1,744000,4594376355953172581,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,0,0,1,511000,4594376355953172581,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,1,0,1,725000,4139840445588848742,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,1,0,1,507000,4139840445588848742,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,1,0,1,616000,4139840445588848742,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,2,0,1,507000,14751794189296541799,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,2,0,1,616000,14751794189296541799,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,2,0,1,724000,14751794189296541799,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,3,0,1,614000,8186841844501676136,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,3,0,1,741000,8186841844501676136,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,3,0,1,521000,8186841844501676136,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,4,0,1,723000,11532889496210563177,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,4,0,1,506000,11532889496210563177,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,4,0,1,616000,11532889496210563177,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,5,0,1,513000,836142698337493098,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,5,0,1,624000,836142698337493098,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,5,0,1,722000,836142698337493098,1,1048592,1048592
normal,0,256,heapify-pop,4096,whitefoot,6,0,1,618000,13315184569638961259,1,1048592,1048592
normal,0,256,heapify-pop,4096,swap-c,6,0,1,723000,13315184569638961259,1,1048592,1048592
normal,0,256,heapify-pop,4096,hole-c,6,0,1,506000,13315184569638961259,1,1048592,1048592
normal,0,256,setup-cleanup,16,whitefoot,0,0,256,143000,3023020486702032000,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,0,0,256,142000,3023020486702032000,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,0,0,256,142000,3023020486702032000,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,1,0,256,142000,7562974960961840512,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,1,0,256,143000,7562974960961840512,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,1,0,256,142000,7562974960961840512,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,2,0,256,143000,12102929435221649024,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,2,0,256,142000,12102929435221649024,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,2,0,256,141000,12102929435221649024,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,3,0,256,142000,16642883909481457536,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,3,0,256,141000,16642883909481457536,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,3,0,256,142000,16642883909481457536,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,4,0,256,141000,2736094310031714432,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,4,0,256,142000,2736094310031714432,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,4,0,256,143000,2736094310031714432,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,5,0,256,142000,7276048784291522944,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,5,0,256,142000,7276048784291522944,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,5,0,256,142000,7276048784291522944,256,1052672,4112
normal,0,256,setup-cleanup,16,whitefoot,6,0,256,142000,11816003258551331456,256,1052672,4112
normal,0,256,setup-cleanup,16,swap-c,6,0,256,141000,11816003258551331456,256,1052672,4112
normal,0,256,setup-cleanup,16,hole-c,6,0,256,142000,11816003258551331456,256,1052672,4112
normal,0,256,setup-cleanup,256,whitefoot,0,0,16,147000,13158627608304193224,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,0,0,16,146000,13158627608304193224,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,0,0,16,143000,13158627608304193224,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,1,0,16,143000,13009294766247184088,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,1,0,16,142000,13009294766247184088,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,1,0,16,142000,13009294766247184088,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,2,0,16,143000,12859961924190174952,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,2,0,16,142000,12859961924190174952,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,2,0,16,143000,12859961924190174952,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,3,0,16,141000,12710629082133165816,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,3,0,16,143000,12710629082133165816,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,3,0,16,143000,12710629082133165816,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,4,0,16,142000,12561296240076156680,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,4,0,16,142000,12561296240076156680,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,4,0,16,142000,12561296240076156680,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,5,0,16,149000,12411963398019147544,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,5,0,16,142000,12411963398019147544,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,5,0,16,143000,12411963398019147544,16,1048832,65552
normal,0,256,setup-cleanup,256,whitefoot,6,0,16,142000,12262630555962138408,16,1048832,65552
normal,0,256,setup-cleanup,256,swap-c,6,0,16,143000,12262630555962138408,16,1048832,65552
normal,0,256,setup-cleanup,256,hole-c,6,0,16,143000,12262630555962138408,16,1048832,65552
normal,0,256,setup-cleanup,4096,whitefoot,0,0,1,146000,4198010176036077669,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,0,0,1,145000,4198010176036077669,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,0,0,1,146000,4198010176036077669,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,1,0,1,146000,9423805152744112230,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,1,0,1,146000,9423805152744112230,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,1,0,1,145000,9423805152744112230,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,2,0,1,145000,14649600129452146791,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,2,0,1,145000,14649600129452146791,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,2,0,1,145000,14649600129452146791,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,3,0,1,143000,1428651032450629736,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,3,0,1,145000,1428651032450629736,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,3,0,1,146000,1428651032450629736,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,4,0,1,145000,6654446009158664297,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,4,0,1,146000,6654446009158664297,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,4,0,1,145000,6654446009158664297,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,5,0,1,147000,11880240985866698858,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,5,0,1,145000,11880240985866698858,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,5,0,1,146000,11880240985866698858,1,1048592,1048592
normal,0,256,setup-cleanup,4096,whitefoot,6,0,1,145000,17106035962574733419,1,1048592,1048592
normal,0,256,setup-cleanup,4096,swap-c,6,0,1,145000,17106035962574733419,1,1048592,1048592
normal,0,256,setup-cleanup,4096,hole-c,6,0,1,145000,17106035962574733419,1,1048592,1048592
retained,0,8,pop-push,16,whitefoot,0,1024,1,385000,8802986469230538106,2,160,160
retained,0,8,pop-push,16,swap-c,0,1024,1,271000,8802986469230538106,2,160,160
retained,0,8,pop-push,16,hole-c,0,1024,1,272000,8802986469230538106,2,160,160
retained,0,8,pop-push,16,swap-c,1,1024,1,270000,546220320913094185,2,160,160
retained,0,8,pop-push,16,hole-c,1,1024,1,256000,546220320913094185,2,160,160
retained,0,8,pop-push,16,whitefoot,1,1024,1,380000,546220320913094185,2,160,160
retained,0,8,pop-push,16,hole-c,2,1024,1,255000,10865441034341119791,2,160,160
retained,0,8,pop-push,16,whitefoot,2,1024,1,385000,10865441034341119791,2,160,160
retained,0,8,pop-push,16,swap-c,2,1024,1,255000,10865441034341119791,2,160,160
retained,0,8,pop-push,16,whitefoot,3,1024,1,373000,4549251514383245661,2,160,160
retained,0,8,pop-push,16,swap-c,3,1024,1,255000,4549251514383245661,2,160,160
retained,0,8,pop-push,16,hole-c,3,1024,1,255000,4549251514383245661,2,160,160
retained,0,8,pop-push,16,swap-c,4,1024,1,258000,4867084062998922311,2,160,160
retained,0,8,pop-push,16,hole-c,4,1024,1,256000,4867084062998922311,2,160,160
retained,0,8,pop-push,16,whitefoot,4,1024,1,377000,4867084062998922311,2,160,160
retained,0,8,pop-push,16,hole-c,5,1024,1,255000,7631367174159121005,2,160,160
retained,0,8,pop-push,16,whitefoot,5,1024,1,388000,7631367174159121005,2,160,160
retained,0,8,pop-push,16,swap-c,5,1024,1,255000,7631367174159121005,2,160,160
retained,0,8,pop-push,16,whitefoot,6,1024,1,391000,6979187586533935622,2,160,160
retained,0,8,pop-push,16,swap-c,6,1024,1,255000,6979187586533935622,2,160,160
retained,0,8,pop-push,16,hole-c,6,1024,1,255000,6979187586533935622,2,160,160
retained,0,8,pop-push,256,whitefoot,0,64,1,828000,2095109327339511907,2,2080,2080
retained,0,8,pop-push,256,swap-c,0,64,1,501000,2095109327339511907,2,2080,2080
retained,0,8,pop-push,256,hole-c,0,64,1,479000,2095109327339511907,2,2080,2080
retained,0,8,pop-push,256,swap-c,1,64,1,475000,16455454719554808492,2,2080,2080
retained,0,8,pop-push,256,hole-c,1,64,1,472000,16455454719554808492,2,2080,2080
retained,0,8,pop-push,256,whitefoot,1,64,1,789000,16455454719554808492,2,2080,2080
retained,0,8,pop-push,256,hole-c,2,64,1,470000,16373568125155802891,2,2080,2080
retained,0,8,pop-push,256,whitefoot,2,64,1,826000,16373568125155802891,2,2080,2080
retained,0,8,pop-push,256,swap-c,2,64,1,473000,16373568125155802891,2,2080,2080
retained,0,8,pop-push,256,whitefoot,3,64,1,787000,7429390027182612459,2,2080,2080
retained,0,8,pop-push,256,swap-c,3,64,1,474000,7429390027182612459,2,2080,2080
retained,0,8,pop-push,256,hole-c,3,64,1,471000,7429390027182612459,2,2080,2080
retained,0,8,pop-push,256,swap-c,4,64,1,473000,18092097932617642437,2,2080,2080
retained,0,8,pop-push,256,hole-c,4,64,1,471000,18092097932617642437,2,2080,2080
retained,0,8,pop-push,256,whitefoot,4,64,1,791000,18092097932617642437,2,2080,2080
retained,0,8,pop-push,256,hole-c,5,64,1,473000,15087179797192433590,2,2080,2080
retained,0,8,pop-push,256,whitefoot,5,64,1,820000,15087179797192433590,2,2080,2080
retained,0,8,pop-push,256,swap-c,5,64,1,474000,15087179797192433590,2,2080,2080
retained,0,8,pop-push,256,whitefoot,6,64,1,793000,15404695102081171840,2,2080,2080
retained,0,8,pop-push,256,swap-c,6,64,1,473000,15404695102081171840,2,2080,2080
retained,0,8,pop-push,256,hole-c,6,64,1,471000,15404695102081171840,2,2080,2080
retained,0,8,pop-push,4096,whitefoot,0,4,1,1356000,1166752097681235270,2,32800,32800
retained,0,8,pop-push,4096,swap-c,0,4,1,1156000,1166752097681235270,2,32800,32800
retained,0,8,pop-push,4096,hole-c,0,4,1,1139000,1166752097681235270,2,32800,32800
retained,0,8,pop-push,4096,swap-c,1,4,1,1155000,15666601388703494727,2,32800,32800
retained,0,8,pop-push,4096,hole-c,1,4,1,1141000,15666601388703494727,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,1,4,1,1361000,15666601388703494727,2,32800,32800
retained,0,8,pop-push,4096,hole-c,2,4,1,1143000,15365377611342539708,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,2,4,1,1354000,15365377611342539708,2,32800,32800
retained,0,8,pop-push,4096,swap-c,2,4,1,1155000,15365377611342539708,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,3,4,1,1359000,11906956114676506359,2,32800,32800
retained,0,8,pop-push,4096,swap-c,3,4,1,1152000,11906956114676506359,2,32800,32800
retained,0,8,pop-push,4096,hole-c,3,4,1,1150000,11906956114676506359,2,32800,32800
retained,0,8,pop-push,4096,swap-c,4,4,1,1195000,14536087914124351449,2,32800,32800
retained,0,8,pop-push,4096,hole-c,4,4,1,1167000,14536087914124351449,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,4,4,1,1397000,14536087914124351449,2,32800,32800
retained,0,8,pop-push,4096,hole-c,5,4,1,1187000,8355236259534966868,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,5,4,1,1413000,8355236259534966868,2,32800,32800
retained,0,8,pop-push,4096,swap-c,5,4,1,1194000,8355236259534966868,2,32800,32800
retained,0,8,pop-push,4096,whitefoot,6,4,1,1408000,6727515430832971233,2,32800,32800
retained,0,8,pop-push,4096,swap-c,6,4,1,1187000,6727515430832971233,2,32800,32800
retained,0,8,pop-push,4096,hole-c,6,4,1,1185000,6727515430832971233,2,32800,32800
retained,0,8,replace-top,16,whitefoot,0,1024,1,77000,8802986469230538106,2,160,160
retained,0,8,replace-top,16,swap-c,0,1024,1,86000,8802986469230538106,2,160,160
retained,0,8,replace-top,16,hole-c,0,1024,1,89000,8802986469230538106,2,160,160
retained,0,8,replace-top,16,swap-c,1,1024,1,82000,546220320913094185,2,160,160
retained,0,8,replace-top,16,hole-c,1,1024,1,87000,546220320913094185,2,160,160
retained,0,8,replace-top,16,whitefoot,1,1024,1,77000,546220320913094185,2,160,160
retained,0,8,replace-top,16,hole-c,2,1024,1,91000,10865441034341119791,2,160,160
retained,0,8,replace-top,16,whitefoot,2,1024,1,77000,10865441034341119791,2,160,160
retained,0,8,replace-top,16,swap-c,2,1024,1,85000,10865441034341119791,2,160,160
retained,0,8,replace-top,16,whitefoot,3,1024,1,80000,4549251514383245661,2,160,160
retained,0,8,replace-top,16,swap-c,3,1024,1,172000,4549251514383245661,2,160,160
retained,0,8,replace-top,16,hole-c,3,1024,1,94000,4549251514383245661,2,160,160
retained,0,8,replace-top,16,swap-c,4,1024,1,83000,4867084062998922311,2,160,160
retained,0,8,replace-top,16,hole-c,4,1024,1,88000,4867084062998922311,2,160,160
retained,0,8,replace-top,16,whitefoot,4,1024,1,77000,4867084062998922311,2,160,160
retained,0,8,replace-top,16,hole-c,5,1024,1,86000,7631367174159121005,2,160,160
retained,0,8,replace-top,16,whitefoot,5,1024,1,77000,7631367174159121005,2,160,160
retained,0,8,replace-top,16,swap-c,5,1024,1,87000,7631367174159121005,2,160,160
retained,0,8,replace-top,16,whitefoot,6,1024,1,77000,6979187586533935622,2,160,160
retained,0,8,replace-top,16,swap-c,6,1024,1,84000,6979187586533935622,2,160,160
retained,0,8,replace-top,16,hole-c,6,1024,1,86000,6979187586533935622,2,160,160
retained,0,8,replace-top,256,whitefoot,0,64,1,114000,2095109327339511907,2,2080,2080
retained,0,8,replace-top,256,swap-c,0,64,1,139000,2095109327339511907,2,2080,2080
retained,0,8,replace-top,256,hole-c,0,64,1,144000,2095109327339511907,2,2080,2080
retained,0,8,replace-top,256,swap-c,1,64,1,139000,16455454719554808492,2,2080,2080
retained,0,8,replace-top,256,hole-c,1,64,1,145000,16455454719554808492,2,2080,2080
retained,0,8,replace-top,256,whitefoot,1,64,1,114000,16455454719554808492,2,2080,2080
retained,0,8,replace-top,256,hole-c,2,64,1,142000,16373568125155802891,2,2080,2080
retained,0,8,replace-top,256,whitefoot,2,64,1,114000,16373568125155802891,2,2080,2080
retained,0,8,replace-top,256,swap-c,2,64,1,138000,16373568125155802891,2,2080,2080
retained,0,8,replace-top,256,whitefoot,3,64,1,115000,7429390027182612459,2,2080,2080
retained,0,8,replace-top,256,swap-c,3,64,1,138000,7429390027182612459,2,2080,2080
retained,0,8,replace-top,256,hole-c,3,64,1,143000,7429390027182612459,2,2080,2080
retained,0,8,replace-top,256,swap-c,4,64,1,137000,18092097932617642437,2,2080,2080
retained,0,8,replace-top,256,hole-c,4,64,1,142000,18092097932617642437,2,2080,2080
retained,0,8,replace-top,256,whitefoot,4,64,1,113000,18092097932617642437,2,2080,2080
retained,0,8,replace-top,256,hole-c,5,64,1,143000,15087179797192433590,2,2080,2080
retained,0,8,replace-top,256,whitefoot,5,64,1,114000,15087179797192433590,2,2080,2080
retained,0,8,replace-top,256,swap-c,5,64,1,139000,15087179797192433590,2,2080,2080
retained,0,8,replace-top,256,whitefoot,6,64,1,113000,15404695102081171840,2,2080,2080
retained,0,8,replace-top,256,swap-c,6,64,1,137000,15404695102081171840,2,2080,2080
retained,0,8,replace-top,256,hole-c,6,64,1,141000,15404695102081171840,2,2080,2080
retained,0,8,replace-top,4096,whitefoot,0,4,1,661000,1166752097681235270,2,32800,32800
retained,0,8,replace-top,4096,swap-c,0,4,1,829000,1166752097681235270,2,32800,32800
retained,0,8,replace-top,4096,hole-c,0,4,1,788000,1166752097681235270,2,32800,32800
retained,0,8,replace-top,4096,swap-c,1,4,1,799000,15666601388703494727,2,32800,32800
retained,0,8,replace-top,4096,hole-c,1,4,1,813000,15666601388703494727,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,1,4,1,643000,15666601388703494727,2,32800,32800
retained,0,8,replace-top,4096,hole-c,2,4,1,798000,15365377611342539708,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,2,4,1,634000,15365377611342539708,2,32800,32800
retained,0,8,replace-top,4096,swap-c,2,4,1,800000,15365377611342539708,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,3,4,1,622000,11906956114676506359,2,32800,32800
retained,0,8,replace-top,4096,swap-c,3,4,1,790000,11906956114676506359,2,32800,32800
retained,0,8,replace-top,4096,hole-c,3,4,1,801000,11906956114676506359,2,32800,32800
retained,0,8,replace-top,4096,swap-c,4,4,1,791000,14536087914124351449,2,32800,32800
retained,0,8,replace-top,4096,hole-c,4,4,1,795000,14536087914124351449,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,4,4,1,635000,14536087914124351449,2,32800,32800
retained,0,8,replace-top,4096,hole-c,5,4,1,787000,8355236259534966868,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,5,4,1,619000,8355236259534966868,2,32800,32800
retained,0,8,replace-top,4096,swap-c,5,4,1,787000,8355236259534966868,2,32800,32800
retained,0,8,replace-top,4096,whitefoot,6,4,1,634000,6727515430832971233,2,32800,32800
retained,0,8,replace-top,4096,swap-c,6,4,1,792000,6727515430832971233,2,32800,32800
retained,0,8,replace-top,4096,hole-c,6,4,1,794000,6727515430832971233,2,32800,32800
retained,0,8,grow-pop,16,whitefoot,0,0,1024,572000,12874972562093525024,6144,352256,224
retained,0,8,grow-pop,16,swap-c,0,0,1024,560000,12874972562093525024,6144,352256,224
retained,0,8,grow-pop,16,hole-c,0,0,1024,586000,12874972562093525024,6144,352256,224
retained,0,8,grow-pop,16,swap-c,1,0,1024,579000,13934894463070337316,6144,352256,224
retained,0,8,grow-pop,16,hole-c,1,0,1024,565000,13934894463070337316,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,1,0,1024,560000,13934894463070337316,6144,352256,224
retained,0,8,grow-pop,16,hole-c,2,0,1024,591000,2749389875711152388,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,2,0,1024,577000,2749389875711152388,6144,352256,224
retained,0,8,grow-pop,16,swap-c,2,0,1024,576000,2749389875711152388,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,3,0,1024,544000,15427617459488570974,6144,352256,224
retained,0,8,grow-pop,16,swap-c,3,0,1024,554000,15427617459488570974,6144,352256,224
retained,0,8,grow-pop,16,hole-c,3,0,1024,577000,15427617459488570974,6144,352256,224
retained,0,8,grow-pop,16,swap-c,4,0,1024,581000,7936345058778930982,6144,352256,224
retained,0,8,grow-pop,16,hole-c,4,0,1024,562000,7936345058778930982,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,4,0,1024,557000,7936345058778930982,6144,352256,224
retained,0,8,grow-pop,16,hole-c,5,0,1024,572000,4000070146187680314,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,5,0,1024,511000,4000070146187680314,6144,352256,224
retained,0,8,grow-pop,16,swap-c,5,0,1024,528000,4000070146187680314,6144,352256,224
retained,0,8,grow-pop,16,whitefoot,6,0,1024,518000,15680815322054169696,6144,352256,224
retained,0,8,grow-pop,16,swap-c,6,0,1024,525000,15680815322054169696,6144,352256,224
retained,0,8,grow-pop,16,hole-c,6,0,1024,538000,15680815322054169696,6144,352256,224
retained,0,8,grow-pop,256,whitefoot,0,0,64,706000,2754166097019496954,640,271872,3104
retained,0,8,grow-pop,256,swap-c,0,0,64,849000,2754166097019496954,640,271872,3104
retained,0,8,grow-pop,256,hole-c,0,0,64,847000,2754166097019496954,640,271872,3104
retained,0,8,grow-pop,256,swap-c,1,0,64,849000,5590520935418175952,640,271872,3104
retained,0,8,grow-pop,256,hole-c,1,0,64,844000,5590520935418175952,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,1,0,64,707000,5590520935418175952,640,271872,3104
retained,0,8,grow-pop,256,hole-c,2,0,64,844000,11073852327630296802,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,2,0,64,692000,11073852327630296802,640,271872,3104
retained,0,8,grow-pop,256,swap-c,2,0,64,852000,11073852327630296802,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,3,0,64,685000,9334338265825847964,640,271872,3104
retained,0,8,grow-pop,256,swap-c,3,0,64,845000,9334338265825847964,640,271872,3104
retained,0,8,grow-pop,256,hole-c,3,0,64,835000,9334338265825847964,640,271872,3104
retained,0,8,grow-pop,256,swap-c,4,0,64,854000,15087551947257045642,640,271872,3104
retained,0,8,grow-pop,256,hole-c,4,0,64,846000,15087551947257045642,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,4,0,64,664000,15087551947257045642,640,271872,3104
retained,0,8,grow-pop,256,hole-c,5,0,64,840000,13573337963951932896,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,5,0,64,690000,13573337963951932896,640,271872,3104
retained,0,8,grow-pop,256,swap-c,5,0,64,846000,13573337963951932896,640,271872,3104
retained,0,8,grow-pop,256,whitefoot,6,0,64,688000,11429452708456054836,640,271872,3104
retained,0,8,grow-pop,256,swap-c,6,0,64,834000,11429452708456054836,640,271872,3104
retained,0,8,grow-pop,256,hole-c,6,0,64,842000,11429452708456054836,640,271872,3104
retained,0,8,grow-pop,4096,whitefoot,0,0,4,953000,16502110759562273086,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,0,0,4,1193000,16502110759562273086,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,0,0,4,1200000,16502110759562273086,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,1,0,4,1187000,11536989247569107590,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,1,0,4,1203000,11536989247569107590,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,1,0,4,947000,11536989247569107590,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,2,0,4,1195000,5706869340755613520,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,2,0,4,971000,5706869340755613520,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,2,0,4,1186000,5706869340755613520,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,3,0,4,932000,12788599606175263966,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,3,0,4,1156000,12788599606175263966,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,3,0,4,1147000,12788599606175263966,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,4,0,4,1152000,16453595151000462928,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,4,0,4,1149000,16453595151000462928,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,4,0,4,928000,16453595151000462928,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,5,0,4,1162000,11916207718529311264,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,5,0,4,915000,11916207718529311264,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,5,0,4,1154000,11916207718529311264,56,263008,49184
retained,0,8,grow-pop,4096,whitefoot,6,0,4,930000,3547806601161510244,56,263008,49184
retained,0,8,grow-pop,4096,swap-c,6,0,4,1186000,3547806601161510244,56,263008,49184
retained,0,8,grow-pop,4096,hole-c,6,0,4,1144000,3547806601161510244,56,263008,49184
retained,0,8,heapify-pop,16,whitefoot,0,0,1024,318000,12874972562093525024,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,0,0,1024,343000,12874972562093525024,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,0,0,1024,358000,12874972562093525024,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,1,0,1024,348000,13934894463070337316,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,1,0,1024,347000,13934894463070337316,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,1,0,1024,319000,13934894463070337316,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,2,0,1024,355000,2749389875711152388,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,2,0,1024,315000,2749389875711152388,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,2,0,1024,340000,2749389875711152388,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,3,0,1024,314000,15427617459488570974,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,3,0,1024,333000,15427617459488570974,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,3,0,1024,352000,15427617459488570974,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,4,0,1024,346000,7936345058778930982,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,4,0,1024,348000,7936345058778930982,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,4,0,1024,319000,7936345058778930982,1024,147456,144
retained,0,8,heapify-pop,16,hole-c,5,0,1024,354000,4000070146187680314,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,5,0,1024,315000,4000070146187680314,1024,147456,144
retained,0,8,heapify-pop,16,swap-c,5,0,1024,344000,4000070146187680314,1024,147456,144
retained,0,8,heapify-pop,16,whitefoot,6,0,1024,313000,15680815322054169696,1024,147456,144
