schema_version	context_id	derivation_id	contract_id	member_contract_id	outcome_id	source_status	payload_branch_id	payload_size_class	stored_borrow_route_id	od1_policy_variant_id	od3_policy_variant_id	od4_policy_option	context_kind	od3_arm_semantics	context_status	context_basis_disposition	payload_overlay_route_ids	od3_route_id	od4_route_id	source_blocker_route_ids	action_trace_id	cost_evidence_id	canonical_binding_set_sha256	semantic_route_status	mechanized_trace_status	performance_status	blocker_ids	context_row_sha256
privileged-basis-exact-derivation-v1	CTX::997738bab7441d3ce8d5ae18e1b613771f3a15515243fd842645b55efbe7c613	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	FROM_CLONED_BORROW_PAYLOAD	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::997738bab7441d3ce8d5ae18e1b613771f3a15515243fd842645b55efbe7c613	COST::997738bab7441d3ce8d5ae18e1b613771f3a15515243fd842645b55efbe7c613	e7719840f910c7bf714eb20fb835c56df1dc47e495615ce24aa9b5480c70da51	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	f537132eec8c97a4e1c445794c6207b98c306e081e6d4fbf5d4543f504a7490d
privileged-basis-exact-derivation-v1	CTX::7ffecd4efc8f99e83df1b3187d1a73905ac917dbb3777a7345266d0084cd044f	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	FROM_OWNED_BORROW_PAYLOAD	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::7ffecd4efc8f99e83df1b3187d1a73905ac917dbb3777a7345266d0084cd044f	COST::7ffecd4efc8f99e83df1b3187d1a73905ac917dbb3777a7345266d0084cd044f	ddc917abc04c6a292be4f930420cc109a3a81077cd03d495eca8df3ecd5b71b4	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	9a10de3e89dd76febcb4edc9194ddbe20e36659bbd71217026460bf65b9cb5fb
privileged-basis-exact-derivation-v1	CTX::a04239b2002f67220b8f3a531d9beda99038eb4e2f1aa7bad75aa9ce214d4ce9	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	FROM_OWNED_BORROW_PAYLOAD	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	OD3_INCLUDE_ZST_OUTCOME_INAPPLICABLE	ZST_NO_ALLOCATOR_OUTCOME_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-INAPPLICABLE-CONTEXT	NONE	NONE	TRACE::a04239b2002f67220b8f3a531d9beda99038eb4e2f1aa7bad75aa9ce214d4ce9	COST::a04239b2002f67220b8f3a531d9beda99038eb4e2f1aa7bad75aa9ce214d4ce9	ddc917abc04c6a292be4f930420cc109a3a81077cd03d495eca8df3ecd5b71b4	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	e715e8a2bfc23443bdf25885dbc0e6698bd591d473dfb2faaebefe50ad9ed77a
privileged-basis-exact-derivation-v1	CTX::5de7edad7c670792e1160ffd1b66526f5af1a0ba27f279b9c212a7b7430ac4c0	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	FROM_OWNED_BORROW_PAYLOAD	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::5de7edad7c670792e1160ffd1b66526f5af1a0ba27f279b9c212a7b7430ac4c0	COST::5de7edad7c670792e1160ffd1b66526f5af1a0ba27f279b9c212a7b7430ac4c0	ddc917abc04c6a292be4f930420cc109a3a81077cd03d495eca8df3ecd5b71b4	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	56df762a2ba91a58a98e28b0d18f46246da07259007355d2bef251b6052b3e13
privileged-basis-exact-derivation-v1	CTX::f1b0a4127fb3f83f6925e8df6a07d4982abf472bbfe9fe9b874f76395adb7969	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	FROM_OWNED_BORROW_PAYLOAD	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::f1b0a4127fb3f83f6925e8df6a07d4982abf472bbfe9fe9b874f76395adb7969	COST::f1b0a4127fb3f83f6925e8df6a07d4982abf472bbfe9fe9b874f76395adb7969	ddc917abc04c6a292be4f930420cc109a3a81077cd03d495eca8df3ecd5b71b4	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	29ac7673fd82d24a73bc61be6a6be47c56a03886470c5a46389c6e1ac53e6eb8
privileged-basis-exact-derivation-v1	CTX::c2cae816e88435c70f587bd39dc2af46dbf7cc2388a4139471b12458ac1331e1	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_BORROW_PAYLOAD_ERROR	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::c2cae816e88435c70f587bd39dc2af46dbf7cc2388a4139471b12458ac1331e1	COST::c2cae816e88435c70f587bd39dc2af46dbf7cc2388a4139471b12458ac1331e1	6e471ac80be9320084db8e395fc23ba6b4f8d1af186790887877817b8133349c	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	969a3f168c942f133b3717215ea38d44501f198255b063642a1ba95d9f4c5d47
privileged-basis-exact-derivation-v1	CTX::68b196a766edf542eb45943cb9397da7024035ea378a152e392724bc997a7d3a	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_BORROW_PAYLOAD_ERROR	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	OD3_INCLUDE_ZST_OUTCOME_INAPPLICABLE	ZST_NO_ALLOCATOR_OUTCOME_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-INAPPLICABLE-CONTEXT	NONE	NONE	TRACE::68b196a766edf542eb45943cb9397da7024035ea378a152e392724bc997a7d3a	COST::68b196a766edf542eb45943cb9397da7024035ea378a152e392724bc997a7d3a	6e471ac80be9320084db8e395fc23ba6b4f8d1af186790887877817b8133349c	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	cf69aac3347cbcd0a29b6749b3e0e747f939dc060f4c3ac67c2651ede1066c24
privileged-basis-exact-derivation-v1	CTX::e4967e38dcb59d56884d4ae96121828f12e5aca9146bb23bde1cb2efeb0c6199	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_BORROW_PAYLOAD_ERROR	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::e4967e38dcb59d56884d4ae96121828f12e5aca9146bb23bde1cb2efeb0c6199	COST::e4967e38dcb59d56884d4ae96121828f12e5aca9146bb23bde1cb2efeb0c6199	6e471ac80be9320084db8e395fc23ba6b4f8d1af186790887877817b8133349c	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	eb726dad7c137f8a4163affe74e8a0c3c1cae11f6ada20c661b46ba61afe243e
privileged-basis-exact-derivation-v1	CTX::b3c4a6ec5a77120a5780eff7668088fef9aa4ed3a9dc9a07c1fd0d199db9fa34	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_BORROW_PAYLOAD_ERROR	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::b3c4a6ec5a77120a5780eff7668088fef9aa4ed3a9dc9a07c1fd0d199db9fa34	COST::b3c4a6ec5a77120a5780eff7668088fef9aa4ed3a9dc9a07c1fd0d199db9fa34	6e471ac80be9320084db8e395fc23ba6b4f8d1af186790887877817b8133349c	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	cbd6c2f8a463242a457dac9e2281361d33bea29b37bc2aad28a4c766bdc89018
privileged-basis-exact-derivation-v1	CTX::abad1a956712ccff64c181a8f6b2556b1488bb6963aa8748ddba35c847a06196	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_OWNED_BORROW_PAYLOAD_OK	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::abad1a956712ccff64c181a8f6b2556b1488bb6963aa8748ddba35c847a06196	COST::abad1a956712ccff64c181a8f6b2556b1488bb6963aa8748ddba35c847a06196	0495bc7ef787186d0042c01bdc0cc6155306b332deec49c38d5313c1447c5760	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	1edc867614bacf04636b627f74c183bce47854f7c4336f157ecef6c88ca99fcb
privileged-basis-exact-derivation-v1	CTX::79a42aef69b85d024f7602813b0d1d1fd752d7df77d910b5089fe7ab68bb02c1	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_OWNED_BORROW_PAYLOAD_OK	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	OD3_INCLUDE_ZST_OUTCOME_INAPPLICABLE	ZST_NO_ALLOCATOR_OUTCOME_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-INAPPLICABLE-CONTEXT	NONE	NONE	TRACE::79a42aef69b85d024f7602813b0d1d1fd752d7df77d910b5089fe7ab68bb02c1	COST::79a42aef69b85d024f7602813b0d1d1fd752d7df77d910b5089fe7ab68bb02c1	0495bc7ef787186d0042c01bdc0cc6155306b332deec49c38d5313c1447c5760	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	36bb10169a85a52fc4091cf26854dec0a89d9a23ab5b0d89142b51bf67b3a9cc
privileged-basis-exact-derivation-v1	CTX::1b44d708235ac85e7c9dea13062a39f3adf99b9dabd69fe3452ed90ab7a51ba8	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_OWNED_BORROW_PAYLOAD_OK	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::1b44d708235ac85e7c9dea13062a39f3adf99b9dabd69fe3452ed90ab7a51ba8	COST::1b44d708235ac85e7c9dea13062a39f3adf99b9dabd69fe3452ed90ab7a51ba8	0495bc7ef787186d0042c01bdc0cc6155306b332deec49c38d5313c1447c5760	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	38269a5757f761653e70ec5ec6e5662da1f39ec8d2525b4b7926a58e08f3b3d6
privileged-basis-exact-derivation-v1	CTX::40427c0c68e72d6acfdf81ca5f32d66666f029a37f8619253f87b01953a291a9	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::OOM_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.OOM_ABORT	REQUIRED_IN_LOCK	TRY_FROM_OWNED_BORROW_PAYLOAD_OK	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::40427c0c68e72d6acfdf81ca5f32d66666f029a37f8619253f87b01953a291a9	COST::40427c0c68e72d6acfdf81ca5f32d66666f029a37f8619253f87b01953a291a9	0495bc7ef787186d0042c01bdc0cc6155306b332deec49c38d5313c1447c5760	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	47e30e54a53d11c9c4ff703008e99e0d2bdb6546ae96e142b1b939c0e617f4f1
privileged-basis-exact-derivation-v1	CTX::f1e8a62844954782edb3349a5df4c19c9688753ae9db79f6b8b7425d54d3faed	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.BEHAVIOR_ABORT	REQUIRED_IN_LOCK	FROM_CLONED_BORROW_PAYLOAD	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::f1e8a62844954782edb3349a5df4c19c9688753ae9db79f6b8b7425d54d3faed	COST::f1e8a62844954782edb3349a5df4c19c9688753ae9db79f6b8b7425d54d3faed	e7719840f910c7bf714eb20fb835c56df1dc47e495615ce24aa9b5480c70da51	INDEPENDENT_OBLIGATION_SET_CLASSIFIED_WITH_EXPLICIT_BLOCKERS_NO_POSITIVE_CREDIT	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	d5a5b8e27fb3c314b35e7862a4a84d358509d54d3e81d232561515ce0019e21d
privileged-basis-exact-derivation-v1	CTX::2165a6271ddd5631dc7a16b1b3136d74d4a4db7e0218d9756b49758205de7ddf	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.BEHAVIOR_ABORT	REQUIRED_IN_LOCK	FROM_CLONED_BORROW_PAYLOAD	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-INCLUDE-ZST	NOT_APPLICABLE	POSITIVE_BASE	INCLUDE_ZST_LOGICAL_OWNER_NO_PAYLOAD_ALLOCATOR	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	CORE-ZST-LOGICAL	NONE	NONE	TRACE::2165a6271ddd5631dc7a16b1b3136d74d4a4db7e0218d9756b49758205de7ddf	COST::2165a6271ddd5631dc7a16b1b3136d74d4a4db7e0218d9756b49758205de7ddf	e7719840f910c7bf714eb20fb835c56df1dc47e495615ce24aa9b5480c70da51	INDEPENDENT_OBLIGATION_SET_CLASSIFIED_WITH_EXPLICIT_BLOCKERS_NO_POSITIVE_CREDIT	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	9bead7acf15b60d7d9656f05bd3841071760eed558c5c526577966444edecddf
privileged-basis-exact-derivation-v1	CTX::f5b0e982dc5b5fde53854cd899e96ae263f4270766b37198bec647931300e750	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.BEHAVIOR_ABORT	REQUIRED_IN_LOCK	FROM_CLONED_BORROW_PAYLOAD	POSITIVE_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	POSITIVE_BASE	DEFER_POLICY_POSITIVE_SIZE_ROUTE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NONE	NONE	NONE	TRACE::f5b0e982dc5b5fde53854cd899e96ae263f4270766b37198bec647931300e750	COST::f5b0e982dc5b5fde53854cd899e96ae263f4270766b37198bec647931300e750	e7719840f910c7bf714eb20fb835c56df1dc47e495615ce24aa9b5480c70da51	INDEPENDENT_OBLIGATION_SET_CLASSIFIED_WITH_EXPLICIT_BLOCKERS_NO_POSITIVE_CREDIT	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	4c29531157b8fd17a6275c9f5c7ceef529c48ca9ba03046c3be0b9abfc393b2f
privileged-basis-exact-derivation-v1	CTX::dfd538f8c54ebb04f5c311d5e75462af392f6b62beb00c7075a6eee09f54cb7b	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT::TRAIT-CONVERT-01::COMMON-NON-OD1::BEHAVIOR_ABORT	DENSE-CONVERT	DENSE-CONVERT.TRAIT-CONVERT-01.OUT.BEHAVIOR_ABORT	REQUIRED_IN_LOCK	FROM_CLONED_BORROW_PAYLOAD	ZERO_SIZE	NONE	COMMON-NON-OD1	OD-3-DEFER-ZST	NOT_APPLICABLE	OD3_DEFER_ZST_REJECTION	ZST_STATIC_REJECTION_POSITIVE_SIZE_SEPARATE	ANALYZED_NO_CANDIDATE_EXECUTION	PAPER_ROUTE_COVERED_TRACE_NOT_MECHANIZED	FACT-BORROW,FACT-STATE,PROTOCOL-STORED-BORROW	NEG-STATIC-REJECTION	NONE	NONE	TRACE::dfd538f8c54ebb04f5c311d5e75462af392f6b62beb00c7075a6eee09f54cb7b	COST::dfd538f8c54ebb04f5c311d5e75462af392f6b62beb00c7075a6eee09f54cb7b	e7719840f910c7bf714eb20fb835c56df1dc47e495615ce24aa9b5480c70da51	INDEPENDENT_OBLIGATION_SET_CLOSED	NOT_PRODUCED_ROUTE_APPLICABILITY_ONLY	NOT_AUTHORIZED_NOT_RUN	MECHANIZED-TRACE-NOT-PRODUCED,OD-3-OWNER-SELECTION	ffe95f2642c3361afa30fbc6b538f623610e2d2b2cfac0ba846aa22d68632524
