schema_version	cost_evidence_id	context_id	contract_id	member_contract_id	outcome_id	source_status	action_class_id	context_cost_variant_id	resource_ceiling	source_ceiling_sha256	outer_allocator_route_applicability	behavior_route_applicability	od3_cost_disposition	od4_allocation_contract	stored_borrow_cost_disposition	zero_payload_traffic_required	zero_allocation_required	behavior_premise_kind	exact_behavior_calls	exact_commitment_point	exact_cleanup	route_multiplicity_lower_bounds	route_multiplicity_authority_ids	route_multiplicity_authority_sha256s	route_multiplicity_evidence_status	normalized_symbolic_vector_sha256	route_level_structural_status	mechanized_cost_algebra_status	measured_status	protected_control_ids	protected_control_status	blocker_ids	exact_registry_sha256	structural_cost_row_sha256
privileged-basis-exact-derivation-v1	COST::98a1b0cc0341551055e1658f7b51003445a8575f78ab31efcb01914b859e6bae	CTX::98a1b0cc0341551055e1658f7b51003445a8575f78ab31efcb01914b859e6bae	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-EXTEND-ITER	DENSE-EXTEND-ITER.TRAIT-EXTEND-01.OUT.BEHAVIOR_ABORT	BLOCKED_UNTIL_UNKNOWN_LENGTH_RECOVERY_RULE_IS_OWNER_APPROVED	PRODUCER	98a1b0cc0341551055e1658f7b51003445a8575f78ab31efcb01914b859e6bae	O(n) calls/moves; geometric growth; no per-item allocation.	6a95dfa458b032634fd7c709b259066538d49a1ed48b1ea1272e6d8daf492bc2	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	REQUIRED_EXACT_ABORT_PREFIX	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	EXACT_STORED_ROUTE_REGION_FREE_ZERO_TAX_CLAIM_UNMEASURED	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	ITERATOR	EXACT_PREFIX_BEFORE_ABORT	PRE_ABORT_NO_NORMAL_RESULT	NONE_AFTER_ABORT	NONE	NONE	NONE	NONE	1787ff5060b88abd651172cefdd505f0c678d326eb25266ed06908cb85e44271	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED,TRACE-CLASSIFIER-NOT-OBSERVED-NO-COST-CREDIT,UNKNOWN-LENGTH-RECOVERY	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	893a7a77f918d0ea62f1a420642bc3a92a509426880478b92b6fed2434aa6067
privileged-basis-exact-derivation-v1	COST::95136510e78efacea4c1895302aef6ff5366a066f013aef79225eb311a1c86a7	CTX::95136510e78efacea4c1895302aef6ff5366a066f013aef79225eb311a1c86a7	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-EXTEND-ITER	DENSE-EXTEND-ITER.TRAIT-EXTEND-01.OUT.BEHAVIOR_ABORT	BLOCKED_UNTIL_UNKNOWN_LENGTH_RECOVERY_RULE_IS_OWNER_APPROVED	PRODUCER	95136510e78efacea4c1895302aef6ff5366a066f013aef79225eb311a1c86a7	O(n) calls/moves; geometric growth; no per-item allocation.	6a95dfa458b032634fd7c709b259066538d49a1ed48b1ea1272e6d8daf492bc2	UNRESOLVED_OUTER_ALLOCATION_BEFORE_BEHAVIOR_ABORT	REQUIRED_EXACT_ABORT_PREFIX	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	EXACT_STORED_ROUTE_REGION_FREE_ZERO_TAX_CLAIM_UNMEASURED	NO_EXACT_ZERO_CLAIM	NO_EXACT_ZERO_CLAIM	ITERATOR	EXACT_PREFIX_BEFORE_ABORT	PRE_ABORT_NO_NORMAL_RESULT	NONE_AFTER_ABORT	NONE	NONE	NONE	NONE	9a2d3ab890204149f0e15fb0793591a51484b2e49d493b0b5e79cf4a6e58e70b	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED,TRACE-CLASSIFIER-NOT-OBSERVED-NO-COST-CREDIT,UNKNOWN-LENGTH-RECOVERY	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	8340549aa554839f8b9386391fd9a28ec9f11c20877adf75ed57c5a32ac30e31
privileged-basis-exact-derivation-v1	COST::3bc5f1fc584f1ad49f7fecf19395fa1aa10dea5e0d0d6d492082bb984a9e3945	CTX::3bc5f1fc584f1ad49f7fecf19395fa1aa10dea5e0d0d6d492082bb984a9e3945	DENSE-EXTEND-ITER::TRAIT-EXTEND-01::OD-1-RECOVERABLE-MUTATORS::BEHAVIOR_ABORT	DENSE-EXTEND-ITER	DENSE-EXTEND-ITER.TRAIT-EXTEND-01.OUT.BEHAVIOR_ABORT	BLOCKED_UNTIL_UNKNOWN_LENGTH_RECOVERY_RULE_IS_OWNER_APPROVED	PRODUCER	3bc5f1fc584f1ad49f7fecf19395fa1aa10dea5e0d0d6d492082bb984a9e3945	O(n) calls/moves; geometric growth; no per-item allocation.	6a95dfa458b032634fd7c709b259066538d49a1ed48b1ea1272e6d8daf492bc2	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	EXACT_STORED_ROUTE_REGION_FREE_ZERO_TAX_CLAIM_UNMEASURED	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	ITERATOR	EXACT_PREFIX_BEFORE_ABORT	PRE_ABORT_NO_NORMAL_RESULT	NONE_AFTER_ABORT	NONE	NONE	NONE	NONE	c68a080c4aa7052bcdd19c8baaf7c95af2acc685920dce516f503db40296c0f0	SOURCE_BLOCKER_PRESERVED_ROUTE_LEVEL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED,UNKNOWN-LENGTH-RECOVERY	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	2da228ef17d8b67455298188605a33e38a4829309a71edf358ba538b5bb3fead
privileged-basis-exact-derivation-v1	COST::38b00f07869f281b60a2920ed7eabb2b9684a6a92c64791078a07e69c746b4f9	CTX::38b00f07869f281b60a2920ed7eabb2b9684a6a92c64791078a07e69c746b4f9	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	38b00f07869f281b60a2920ed7eabb2b9684a6a92c64791078a07e69c746b4f9	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_EXACT_OUTCOME	REQUIRED_BY_EXACT_OUTCOME	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	b856c2acd42af6be7e791f4a383d979abdf9fa1ff12a5c771dae9f41b97549ba	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	43b8882664ae042978f74312fa20152361e230d10ee8fac07634d634ef063411
privileged-basis-exact-derivation-v1	COST::4d5b3619138e778afba1c9db8bb7a023d723391577f525a22a7ba03a7ee5b8c2	CTX::4d5b3619138e778afba1c9db8bb7a023d723391577f525a22a7ba03a7ee5b8c2	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	4d5b3619138e778afba1c9db8bb7a023d723391577f525a22a7ba03a7ee5b8c2	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	REQUIRED_BY_EXACT_OUTCOME	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	278cdac6df06ea20853ea30f52793621bd6b06fd5148f6e3bf23e5b855607707	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	71472b2ae28a37f016069dcdf233d47b668e87c9408ad0791f334c4302a0bc54
privileged-basis-exact-derivation-v1	COST::91fca4f5ce4ae02526f3c3b3528faa8b2e59cde459a873044425c2b8c92546ba	CTX::91fca4f5ce4ae02526f3c3b3528faa8b2e59cde459a873044425c2b8c92546ba	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	91fca4f5ce4ae02526f3c3b3528faa8b2e59cde459a873044425c2b8c92546ba	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_EXACT_OUTCOME	REQUIRED_BY_EXACT_OUTCOME	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	b856c2acd42af6be7e791f4a383d979abdf9fa1ff12a5c771dae9f41b97549ba	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	0719ca37a6f78b3d51fa9f295e82222f82ab34f76ce879ded369dc4d55034591
privileged-basis-exact-derivation-v1	COST::0d9750175a21ff732ff040cd64245cd344cc6ed4e0bdf95594c392b6db38470c	CTX::0d9750175a21ff732ff040cd64245cd344cc6ed4e0bdf95594c392b6db38470c	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	0d9750175a21ff732ff040cd64245cd344cc6ed4e0bdf95594c392b6db38470c	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	0dcf3ba67234c3af52685cd8b205745f5104af712300a3ffda3ae1307505e638	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	8795207f93c89083e86744bc7ad345b292ad28c96778e3ffd4b35c531d629ce4
privileged-basis-exact-derivation-v1	COST::d5afeeba6d355a946cf3e9f5a5125da0e17fd9e4c3828cac4f5846a6e88031d8	CTX::d5afeeba6d355a946cf3e9f5a5125da0e17fd9e4c3828cac4f5846a6e88031d8	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	d5afeeba6d355a946cf3e9f5a5125da0e17fd9e4c3828cac4f5846a6e88031d8	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_EXACT_OUTCOME	REQUIRED_BY_EXACT_OUTCOME	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	b856c2acd42af6be7e791f4a383d979abdf9fa1ff12a5c771dae9f41b97549ba	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	e4978d1135ceaae7a2d3d2e0d710f862c3d93316bb1276362a371abf009b3bc9
privileged-basis-exact-derivation-v1	COST::d4af2a96c394944a0e994130758639fd77b1343800299e1b8b687e8accdc8340	CTX::d4af2a96c394944a0e994130758639fd77b1343800299e1b8b687e8accdc8340	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	d4af2a96c394944a0e994130758639fd77b1343800299e1b8b687e8accdc8340	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_FOR_ZST_PAYLOAD_STORAGE	REQUIRED_BY_EXACT_OUTCOME	ZERO_PAYLOAD_BYTES_ZERO_PAYLOAD_ALLOCATOR_LOGICAL_TRANSFERS_RETAINED	NOT_APPLICABLE	NONE	YES_ZERO_PHYSICAL_BYTES_LOGICAL_TRANSFERS_RETAINED	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	278cdac6df06ea20853ea30f52793621bd6b06fd5148f6e3bf23e5b855607707	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	812ad9c260d611800f32ab2043c5777dac67d919a405a72ae18bf39839f92e8c
privileged-basis-exact-derivation-v1	COST::cefa30ce38bd0cb833e2ec1f5dcb9498fba91bd88ce0835cc2206ffbdc32b634	CTX::cefa30ce38bd0cb833e2ec1f5dcb9498fba91bd88ce0835cc2206ffbdc32b634	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	cefa30ce38bd0cb833e2ec1f5dcb9498fba91bd88ce0835cc2206ffbdc32b634	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_EXACT_OUTCOME	REQUIRED_BY_EXACT_OUTCOME	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	b856c2acd42af6be7e791f4a383d979abdf9fa1ff12a5c771dae9f41b97549ba	PAPER_CONDITIONAL_PARTITION_STRUCTURAL_CEILING_COVERED_RUNTIME_COST_UNOBSERVED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	0e7d8dab2c506213eb860502dda75b69bc026cad911b94ce6be343b738795598
privileged-basis-exact-derivation-v1	COST::0b7a2ea769aeb129daf4bc2d3e7a71fbe2d4c3baa73d720b686ad455fc052278	CTX::0b7a2ea769aeb129daf4bc2d3e7a71fbe2d4c3baa73d720b686ad455fc052278	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_NO_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_NO_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	0b7a2ea769aeb129daf4bc2d3e7a71fbe2d4c3baa73d720b686ad455fc052278	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	STATIC_REJECTION_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	VALUE_OR_RANGE_COMMIT	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	0dcf3ba67234c3af52685cd8b205745f5104af712300a3ffda3ae1307505e638	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	f7779a4d5c48470f9552d6e743ed1e7b17926da0fb44dd4c3f533a83b6d397c3
privileged-basis-exact-derivation-v1	COST::c529d120ce2226df37891dcb1bbd531230b04bc527f90d8c13eb98735fcd9ee8	CTX::c529d120ce2226df37891dcb1bbd531230b04bc527f90d8c13eb98735fcd9ee8	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	c529d120ce2226df37891dcb1bbd531230b04bc527f90d8c13eb98735fcd9ee8	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	REQUIRED_BY_EXACT_OUTCOME	REQUIRED_BY_EXACT_OUTCOME	POSITIVE_SIZE_SOURCE_CEILING_APPLIES	NOT_APPLICABLE	NONE	NO_EXACT_ZERO_CLAIM	NO_EXACT_ZERO_CLAIM	CLONE	DECLARED_MEMBER_COUNT	NEW_ALLOCATION_OWNED_BEFORE_RELOCATION;OFFERED_COMMIT_AFTER_CAPACITY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	f7fd0ca00ea1db651883d1dac0a8c95e5a38be6604b2367759aa7d2325079564	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	06eb2db1245fb10e1ddcdf8993e9888bf30f14bc02ec0dc4aaa44b17fcf72091
privileged-basis-exact-derivation-v1	COST::6673873d4071a9cfe0217bf6829b457a94386aefb907db0fc8f5eafcefb9099a	CTX::6673873d4071a9cfe0217bf6829b457a94386aefb907db0fc8f5eafcefb9099a	DENSE-EXTEND-WITHIN::SEQ-EXTEND-COPY-01::OD-1-RESERVE-FIRST::SUCCESS_GROW	DENSE-EXTEND-WITHIN	DENSE-EXTEND-WITHIN.SEQ-EXTEND-COPY-01.OUT.SUCCESS_GROW	REQUIRED_IN_LOCK	CLONE_BUILD	6673873d4071a9cfe0217bf6829b457a94386aefb907db0fc8f5eafcefb9099a	O(range length); at most one growth allocation.	c961a5698f41370c9c83037be91e80149d4d9683e371e98901fceec02d402ab5	FORBIDDEN_BY_CONTEXT_POLICY	FORBIDDEN_BY_CONTEXT_POLICY	ZST_ALLOCATOR_OUTCOME_INAPPLICABLE_ZERO_RUNTIME	NOT_APPLICABLE	NONE	YES_STATIC_NO_RUNTIME	YES_CONTEXT_POLICY	CLONE	DECLARED_MEMBER_COUNT	NEW_ALLOCATION_OWNED_BEFORE_RELOCATION;OFFERED_COMMIT_AFTER_CAPACITY	The normal branch reaches the declared post_state directly; any earlier normal exit follows the selected candidate lifecycle row, never writer discipline.	NONE	NONE	NONE	NONE	bc57120c7faccee078e1ee00e827fce3598bbdc06caeb6478ceb1176cbd5d553	PAPER_ROUTE_LEVEL_STRUCTURAL_CEILING_COVERED	NOT_PRODUCED_SOURCE_CEILING_AND_ROUTE_RULES_NOT_NORMALIZED_TO_ALGEBRA	NOT_AUTHORIZED_NOT_RUN	B-FIX,B-P2	PENDING_EXTERNAL_NO_PASS_CREDIT	MECHANIZED-COST-ALGEBRA-NOT-PRODUCED,PERFORMANCE-NOT-AUTHORIZED	3016206708a63b858b655e81de0e5c08e21055b0c4aa4c1ce37c2561c73e3418	3eca88c7d2fb78e5a6b34876a86ca952a67108dd637e6e99820615a9d0bb0e9c
