subject_kind	subject_identity	parent_evidence_identity	cluster_id	target_id	member_contract_id	outcome_id	unit_status	mapping_authority	outcome_binding_authority
DIRECT_EVIDENCE	bf49cfcd6b6185ada3c4e3af68f53d2b651e2d1b967c77b6684f89b59096c0b5	NONE	VIEW-END-01	F-DENSE	DENSE-VIEW-END	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	a52af19bac59fbb7c07ea1bb9ec89517785c3a2e84fbe1297d5faf0f0bf71624	NONE	VIEW-END-01	F-DENSE	DENSE-VIEW-END	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	3e647120ccc4961e3ab06253ed287612a98c0eda1452c631c03cd1b5cd4b3663	NONE	VIEW-END-01	F-DENSE	DENSE-VIEW-END	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	d4e93e620c08966975685718651796dd0c8cd793b2685c12549fb50ef8fbc384	NONE	VIEW-ARRAY-01	F-DENSE	DENSE-VIEW-AS-FIXED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	c7ed3a505642e5b0bb03161f6ce76a84dba7883e16cdee1ce32b42cefb233e9b	NONE	VIEW-ARRAY-01	F-DENSE	DENSE-VIEW-AS-FIXED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	db0e3c7b8f77e95298a9958505165b59c185a72c0b6aeedbc027b05243d5b139	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	cc3b85391dacd5eb4ae150e9ad41fcf2c3ccc04066e3b5b7a0dbcdd2b561690e	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	125dd9a3eb11b9798963e3def874e9ac6eee9af68b5394c7c2b3dafc69d32517	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	eb00c73521d89f25431e8586480e097ba922b77132f5b2fb966de53f4577eeda	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	fe85d2ba4ab257f14ba79482ccda2593f4f2ab832a3549c385cbf54a0cdea855	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	8bff0838a05ee7ee16410507e4ee927302907bbe785b53f2662e3afbda639432	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	04eefd40a06dae9da9c622f2ee503c44f5809354f02f7a0c710bbdd795afd414	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	a3d5a7918df96bcee74ae391b4533c10e3e6002354885a7d945ae477955798d3	NONE	VIEW-END-CHUNK-01	F-DENSE	DENSE-VIEW-END-CHUNK	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	09a77e642450f3cf6d76bfd2bbcd93d22edd6255f09a87bfe91ee3ddc4774ff1	NONE	VIEW-END-SPLIT-01	F-DENSE	DENSE-VIEW-END-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	d563292b2a65f6d9144978dc7c329af7cb5d4bfc2a91a074f5245796eb5a25ff	NONE	VIEW-END-SPLIT-01	F-DENSE	DENSE-VIEW-END-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	022a8354ec06e0cb246f15a210f438ae9ebdb295850855fbdd8846c9cdd0f015	NONE	VIEW-END-SPLIT-01	F-DENSE	DENSE-VIEW-END-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	ce31a00c350732448c495d7ac7da97de679b36ce3a8556e4e5729be4a4f68282	NONE	VIEW-END-SPLIT-01	F-DENSE	DENSE-VIEW-END-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	2da57aa624e3dfd03287b70622095f17891ced4765888405da735192e39336c1	NONE	VIEW-SPLIT-01	F-DENSE	DENSE-VIEW-SPLIT-TRAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	89e4e5c71775fe41a891568ff04044fba2fac35f1e0e5ccc992fdbe6d591c985	NONE	VIEW-SPLIT-01	F-DENSE	DENSE-VIEW-SPLIT-TRAP	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	e396a408c09c9d56337860c4d006ae7b8ab84d93f54a76d90308d8d0996c6fb0	NONE	VIEW-SPLIT-02	F-DENSE	DENSE-VIEW-SPLIT-CHECKED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	18a7cd3bc087342bcb16e0f2fa792cec3f67bb672853a8d9982d7893a60b5587	NONE	VIEW-SPLIT-02	F-DENSE	DENSE-VIEW-SPLIT-CHECKED	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	ffe252c27891bd5a907e5bdf606b827b1771eeffc924f0ae923029d653e35f03	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	a1438edc30feacef480be66d26c3096ad3df20890b7eac62eb5f59e01d970d1a	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	2e0952d7cfcacd4961e0fd04e0e871268c5ac0b0e58534aa6b6047646fe73bb0	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	bc4450256d22bf6f52b633a4f4b95879b7f43eafa66ab3849d179fc76c0ccc63	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	4420d500224fa5dfaa9065cd140eaa93209c74f55ea22dea7a25fc5e67525dc1	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	dde8443954b4ba983bb989e2229395a5f35b7acd147a52a05753bd319a8f61b1	NONE	VIEW-CONSUME-01	F-DENSE	DENSE-VIEW-CONSUME-SPLIT	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	ad662250cf2f7ab20e73be2eb6c6a309442289edbbc00012c67cf4262e80add3	NONE	VIEW-DISJOINT-01	F-DENSE	DENSE-VIEW-DISJOINT-UNIQ	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	6b6c49fb18cccce2c2d33273bc678a8af2001d3399945b52678d15b355493997	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	6de9d74127aaaf84a511486f897dc083274db83e0afc34fd0833250f1d741939	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	c8bf55f7fc66e3f6b77d8cfe9102c282cdf040ff71235a36a1483e5f2c1201c9	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	e1ac29708f11a6d18c5046e147b891411b72124d833f9e8e7007f9eef975b86e	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	dce7d77a8be1d7abb6b3cbf79e53c34dc9c2705b3f88d5b5b50af85f335ba5a1	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	6209912878866cfd0789f5c5e2b43e5652c3dba07a8c944df06ebf24a873a8d8	NONE	VIEW-ARRAY-CHUNKS-01	F-DENSE	DENSE-VIEW-ARRAY-CHUNKS	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	d3a5982fe07d7d052504fc74bf3ab1a21b3f711319d10b692c350ab6bc159e97	NONE	VIEW-SORT-01	F-DENSE	DENSE-SORT-STABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	8ef1294b18b3600d644cf9df37df8971c2d4b2e757c7c9995a4d93681024460f	NONE	VIEW-SORT-01	F-DENSE	DENSE-SORT-STABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	e9262351127b23c2eefccb139c07d597fb6338c12c3524ee6f3a796f1d4a9b49	NONE	VIEW-SORT-01	F-DENSE	DENSE-SORT-STABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	beee88db179d6d3a586bf8667bf3bc4ddbb03b77eb1e1a8e9396e1c7c3d747f6	NONE	VIEW-SORT-01	F-DENSE	DENSE-SORT-STABLE-CACHED-KEY	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	cd778db78fe41b6c51ab3483d0d262110456c3a5c47306ddb93fbd08bdc7226c	NONE	VIEW-SORT-02	F-DENSE	DENSE-SORT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	67024c05d7efa4b528d28cde8bdb96eeab1e3a11f43f1a3fe44a4231d63c4011	NONE	VIEW-SORT-02	F-DENSE	DENSE-SORT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	5f3a253cfcf5ca0d20527a123c237a9f8ceb66773a9d3aa3808284ffda698f76	NONE	VIEW-SORT-02	F-DENSE	DENSE-SORT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	44f04009a2baeca9eaea6f9165fccdbe9babc01f18710299f68c27e78ab32e22	NONE	VIEW-SELECT-01	F-DENSE	DENSE-SELECT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	f6860d27ffdbcf33c7c0a76883182633babc32fe5242c09e218e6b9918aa4527	NONE	VIEW-SELECT-01	F-DENSE	DENSE-SELECT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	3fb2679acc98767572c1795f33ca922ec66255789913fc818a4073ec5db41fd8	NONE	VIEW-SELECT-01	F-DENSE	DENSE-SELECT-UNSTABLE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	884f46d047cd9da7d38e9df4e027766987f95ea9c51615ebd3c25e4fe7ebf0a1	NONE	VIEW-REORDER-01	F-DENSE	DENSE-ROTATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	1d4fc0a641efbe743f35120a58346fc9e485625abe6f3c32755e914951ffa467	NONE	VIEW-REORDER-01	F-DENSE	DENSE-ROTATE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
DIRECT_EVIDENCE	eae17bd60107b4773980a196bc9665fb87e71ce617c862d0c48b52ece9ca0266	NONE	VIEW-REORDER-01	F-DENSE	DENSE-REVERSE	BIND_FROM_DECLARATIVE_CONTRACT_REGISTRY	MEMBER_EXACT_OUTCOME_BINDING_REQUIRED	EXACT_SAFE_MEMBER_NAME_CLOSED_ASSIGNMENT	DECLARATIVE_CONTRACT_REGISTRY_REQUIRED_BEFORE_LOCK_CLOSE
